volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
				Henry Cowell.	Old American country set for orchestra.	A646645	1962-12-06	RE463578	1990-01-02	Sidney Cowell|W						
				Victor Perlo.	Militarism and industry; arms profiteering in the missile age.	A668380	1962-12-06	RE479390	1990-03-20	Victor Perlo|A					In notice: 1963	
					Daily variety.  Vol. 118, no. 1, Dec. 6, 1962.	B7355	1962-12-06	RE483506	1990-04-09	Daily Variety, Ltd.|PWH						
					The Wall Street journal.  Vol. 160, no. 111, Dec. 6, 1962.	B7371	1962-12-06	RE523554	1990-12-31	Dow Jones & Company, Inc.|PCW						
					Chicago daily tribune.  Vol. 121, no. 292, Dec. 6, 1962.	B7388	1962-12-06	RE467984	1990-02-26	Chicago Tribune Company|PCW						
					The Christian Science monitor, Boston.  Vol. 55, no. 10, Dec. 6, 1962.	B7395	1962-12-06	RE465249	1990-01-08	Christian Science Publishing Society|PWH						
					Daily news.  Vol. 44, no. 141, Dec. 6, 1962.	B7521	1962-12-06	RE490396	1990-09-11	New York News, Inc.|PWH						
					Little Orphan Annie.	B7521	1962-12-06	RE509763	1990-12-31	Tribune Media Services, Inc.|PWH						
					The New York times.  Vol. 112, no. 38302, Dec. 6, 1962.	B7530	1962-12-06	RE482711	1990-07-13	New York Times Company|PCW						
					The Washington post and times herald.  Vol. 86, no. 1, Dec. 6, 1962.	B7568	1962-12-06	RE503307	1990-12-12	Washington Post Company|PCW						
					Journal of investigative dermatology.  Vol. 39, no. 5.	B8127	1962-12-06	RE492250	1990-10-10	Williams & Wilkins|PCW						
				Wystan Hugh Auden.	The Reporter, vol. 27, no. 10|Whitsunday in Kirchstetten.	B8345	1962-12-06	RE505732	1990-11-30	Edward Mendelson|E						
					Mystery in space.  No. 81, Feb. 1963.	B8774	1962-12-06	RE493837	1990-10-25	DC Comics, Inc.|PWH						
					Batman.  No. 153, Feb. 1963.	B8775	1962-12-06	RE493899	1990-10-25	DC Comics, Inc.|PWH						
					Girls' romances.  No. 90, Feb. 1963.	B8776	1962-12-06	RE495011	1990-11-05	DC Comics, Inc.|PWH						
					The Flash.  No. 134, Feb. 1963.	B8777	1962-12-06	RE493900	1990-10-25	DC Comics, Inc.|PWH						
					Our Army at war.  No. 127, Feb. 1963.	B8778	1962-12-06	RE493838	1990-10-25	DC Comics, Inc.|PWH						
					World's finest comics.  No. 131, Feb. 1963.	B8779	1962-12-06	RE495012	1990-11-05	DC Comics, Inc.|PWH						
					Journal of the American Chemical Society.  Vol. 84, no. 22, Nov. 20, 1962.	B9148	1962-12-06	RE498444	1990-11-23	American Chemical Society|PCW						
					House of mystery.  No. 131, Feb. 1963.	B9166	1962-12-06	RE493839	1990-10-25	DC Comics, Inc.|PWH						
					The Commonweal.  Vol. 77, no. 12, Dec. 14, 1962.	B9458	1962-12-06	RE473998	1990-03-21	Commonweal Foundation|PCW						
					The New Yorker.  Vol. 38, no. 42, Dec. 8, 1962.	B9864	1962-12-06	RE479578	1990-06-04	New Yorker Magazine, Inc.|PCW						
				W. S. Merwin.	Lemuel's blessing.|The New Yorker, Dec. 8, 1962	B9864	1962-12-06	RE498271	1990-11-14	W. S. Merwin|A						
					Humpty Dumpty's magazine for little children.  Vol. 11, no. 104, Jan. 1963.	B10778	1962-12-06	RE483850	1990-05-07	Benjamin Franklin Literary & Medical Society, Inc.|PCW						
					Journal of urology.  Vol. 88, no. 6.	B10828	1962-12-06	RE492253	1990-10-10	Williams & Wilkins|PCW						
					Journal of the American Academy of Child Psychiatry.  Vol. 1, no. 4.	B11257	1962-12-06	RE508872	1990-12-27	International Universities Press, Inc.|PWH						
					New York supplement, second series.  Vol. 233, no. 2, Dec. 4, 1962.	B11502	1962-12-06	RE489532	1990-07-17	West Publishing Company|PWH						
					North Eastern reporter, second series.  Vol. 185, no. 8, Dec. 5, 1962.	B11503	1962-12-06	RE485750	1990-08-07	West Publishing Company|PWH						
					South Eastern reporter, second series.  Vol. 127, no. 11, Dec. 6, 1962.	B11506	1962-12-06	RE489535	1990-07-17	West Publishing Company|PWH						
				Zenith Publishing Corporation.	Men.  Vol. 12, no. 1, Jan. 1963.	B12102	1962-12-06	RE498049	1990-11-20	Marvel Entertainment Group, Inc.|PCW					In notice: 1963	
					Stag.  Vol. 14, no. 1, Jan. 1963.	B12105	1962-12-06	RE498052	1990-11-20	Marvel Entertainment Group, Inc.|PCW						
					American modeler.  Vol. 60, no. 1, Jan.-Feb. 1963.	B14264	1962-12-06	RE498074	1990-11-20	Marvel Entertainment Group, Inc.|PCW						
					New England journal of medicine.  Vol. 267, no. 23, Dec. 6, 1962.	B16496	1962-12-06	RE487843	1990-08-02	Massachusetts Medical Society|PWH						
				Walt Disney Productions.	Walt Disney's Uncle Scrooge.  No. 41, Mar. 1963.	B19672	1962-12-06	RE480082	1990-07-05	Walt Disney Company|PWH						
					Edgar Rice Burroughs' Tarzan.  Vol. 1, no. 134, Mar. 1963.	B19675	1962-12-06	RE501665	1990-12-17	Edgar Rice Burroughs, Inc.|PWH						
				K. K. Publications, Inc.	Doctor Solar, man of the atom.  No. 3, Mar. 1963.	B19676	1962-12-06	RE488089	1990-08-10	Western Publishing Company, Inc.|PWH						
					Sports illustrated.  Vol. 17, no. 24, Dec. 10, 1962.	B19831	1962-12-06	RE499414	1990-11-30	Time, Inc.|PWH||Magazine Company|PWH						
					The Astrophysical journal supplement series.  Vol. 7, no. 70.	B34558	1962-12-06	RE495890	1990-11-09	University of Chicago|PCW						
					National geographic.  Vol. 123, no. 1, Jan. 1963.	B43693	1962-12-06	RE498798	1990-11-28	National Geographic Society|PWH						
					Southwestern social science quarterly.  Vol. 43, no. 3, Dec. 1962.	B92036	1962-12-06	RE487087	1990-08-15	University of Texas Press|PCW						
				John W. Felton.	Touch of a shadow.	DP4958	1962-12-06	RE492973	1990-10-10	John W. Felton|A						
					Policy blank.  No. 357 1/2.	K68519	1962-12-06	RE467886	1990-03-07	Goes Lithographing Company|PWH						
					Grooving in routine 2-12|HCO information letter of December 6, 1962, Grooving-in routine 2-12.	TX2223775	1962-12-06	RE511875	1990-12-28	Hubbard Association of Scientologists International|PWH						
				L. Ron Hubbard.	HCO policy letter of 6 December 1962, Saint Hill special briefing course.	TX2234453	1962-12-06	RE489921	1990-08-27	Mary Sue Hubbard|W						
				Dwight Bennett (Dwight Bennett Newton)	The Oregon rifles.	A595966	1962-12-07	RE477033	1990-04-05	Dwight Bennett Newton|A						
				Winfred VanAtta.	Hatchet man.	A595967	1962-12-07	RE476888	1990-04-05	Winfred VanAtta|A						
				Doris Miles Disney.	Find the woman.	A595968	1962-12-07	RE477034	1990-04-05	Elizabeth Disney Laing|C						
					Revised code of Washington annotated.  Title 89: reclamation, soil conservation and land settlement, title 90: water rights, and title 91: waterways, with forms.	A599299	1962-12-07	RE485614	1990-08-07	Bancroft-Whitney Company & West Publishing Company|PWH						
					North Eastern reporter, second series.  Vol. 184.	A599302	1962-12-07	RE485617	1990-08-07	West Publishing Company|PWH						
				James C. Davis.	The Decline of the Venetian nobility as a ruling class.	A599321	1962-12-07	RE470613	1990-01-16	James C. Davis|A						
				John Robert Powers & Susan Partington.	The John Robert Powers way to teenage beauty, charm, and popularity.	A599382	1962-12-07	RE499557	1990-10-29	John Robert Powers|A||Susan Partington|A						
				J. H. Saunders & Kurt C. Frisch.	High polymers.  Vol. 16, pt. 1: chemistry polyurethances/chemistry and technology.	A599395	1962-12-07	RE547464	1990-12-12	J. H. Saunders|A||Kurt C. Frisch|A						
				Gloria Giner DeLosRios, Luke J. Nolfi & Anna I. Nolfi.	Por tierras de Espana.	A599694	1962-12-07	RE500994	1990-12-03	Anna Nolfi|A						
					Wisconsin reporter, covering cases reported in North Western reporter, second series.  Vols. 105-109.	A599715	1962-12-07	RE485630	1990-08-07	West Publishing Company|PWH						
					Illinois decisions reported in North Eastern reporter, second series.  Vols. 175-183.	A599717	1962-12-07	RE485632	1990-08-07	West Publishing Company|PWH						
				Doubleday & Company, Inc., as employer in a work made for hire of Harrison T. Salmon.	Lots-to-do-book.	A600088	1962-12-07	RE477079	1990-04-05	Bantam Doubleday Dell Publishing Group, Inc.|PWH						
				Doubleday & Company, Inc., as employer in a work made for hire of Homer M. Peterson.	Big book of pencil games.	A600089	1962-12-07	RE477078	1990-04-05	Bantam Doubleday Dell Publishing Group, Inc.|PWH						
					Body build and behavior in young children.  No. I: Body build and nursery school teachers' ratings.  Edited by Richard N. Walker.	A600905	1962-12-07	RE499542	1990-11-28	Society for Research in Child Development, Inc.|PCW						
				Daniel A. Weiss.	Oedipus in Nottingham: D. H. Lawrence.	A604119	1962-12-07	RE495513	1990-10-22	University of Washington Press|PWH						
				Max Lerner.	The Age of overkill.	A604506	1962-12-07	RE494799	1990-10-31	Max Lerner|A						
				Whitman Publishing Company, employer, Nancy Hilboldt, employee for hire.	Dot-to-dot.  No. 1418.	A610959	1962-12-07	RE488397	1990-08-24	Western Publishing Company, Inc.|PWH						
					50 giant valentines all flocked with red.  No. 6056.	A610968	1962-12-07	RE488398	1990-08-24	Western Publishing Company, Inc.|PWH						
					50 valentines with beautiful red flocking.  No. 6058.	A610970	1962-12-07	RE488400	1990-08-24	Western Publishing Company, Inc.|PWH						
				Harold H. Bixler, Walter N. Durost, Gertrude H. Hildreth et al.	Metropolitan achievement tests; form CM--advanced battery--complete or partial--MRC answer sheet: overlay key for MRC answer sheet.	A611026	1962-12-07	RE511855	1990-12-28	Christena Durost Schafale|C||Rebecca Linehan|C||Richard A. Durost|C||Virginia R. Durost|C||Virginia B. Durost|W||William Root|E						
				Harold H. Bixler, Walter N. Durost, Gertrude H. Hildreth et al.	Metropolitan achievement tests; form CM--intermediate battery--complete or partial--MRC answer sheet: overlay key for MRC answer sheet.	A611855	1962-12-07	RE511856	1990-12-28	Christena Durost Schafale|C||Rebecca Linehan|C||Richard A. Durost|C||Virginia R. Durost|C||Virginia B. Durost|W||William Root|E						
				Ladislas Farago.	The Tenth Fleet.	A616619	1962-12-07	RE517169	1990-12-17	Ladislas Farago|A						
				Robert E. Smith & Dora E. Johnson.	Fortran autotester.	A631093	1962-12-07	RE512829	1990-12-14	Robert E. Smith|A||Dora E. Johnson|A						
					Philanthropy and public policy.  Editor: Frank G. Dickinson.	A637883	1962-12-07	RE495377	1990-10-25	National Bureau of Economic Research, Inc.|PWH						
				Rene Biot, translated into English by P. J. Hepburne-Scott.	The Enigma of the stigmata.	AF20020	1962-12-07	RE493965	1990-10-19	Penguin Books USA, Inc.|PWH						
				Trophime Mouiren, translated into English by S. J. Tester.	The Creation.	AF20021	1962-12-07	RE493966	1990-10-19	Penguin Books USA, Inc.|PWH						
				Hugh B. Cave.	The Witching lands; tales of the West Indies.	AI8163	1962-12-07	RE477050	1990-04-05	Hugh B. Cave|A						
					Daily variety.  Vol. 118, no. 2, Dec. 7, 1962.	B7350	1962-12-07	RE483501	1990-04-09	Daily Variety, Ltd.|PWH						
					The Wall Street journal.  Vol. 160, no. 112, Dec. 7, 1962.	B7372	1962-12-07	RE523555	1990-12-31	Dow Jones & Company, Inc.|PCW						
					The Christian Science monitor, Boston.  Vol. 55, no. 11, Dec. 7, 1962.	B7394	1962-12-07	RE465248	1990-01-08	Christian Science Publishing Society|PWH						
					Daily news.  Vol. 44, no. 142, Dec. 7, 1962.	B7522	1962-12-07	RE490397	1990-09-11	New York News, Inc.|PWH						
					Little Orphan Annie.	B7522	1962-12-07	RE509764	1990-12-31	Tribune Media Services, Inc.|PWH						
					The New York times.  Vol. 112, no. 38303, Dec. 7, 1962.	B7526	1962-12-07	RE482707	1990-07-13	New York Times Company|PCW						
					The Washington post and times herald.  Vol. 86, no. 2, Dec. 7, 1962.	B7565	1962-12-07	RE503304	1990-12-12	Washington Post Company|PCW						
					Gastroenterology.  Vol. 43, no. 6.	B8101	1962-12-07	RE492248	1990-10-10	Williams & Wilkins|PCW						
					The Journal of histochemistry & cytochemistry.  Vol. 10, no. 6.	B8122	1962-12-07	RE492233	1990-10-10	Williams & Wilkins|PCW						
					Stain technology.  Vol. 37, no. 6.	B8126	1962-12-07	RE492249	1990-10-10	Williams & Wilkins|PCW						
					Chicago daily tribune.  Vol. 121, no. 293, Dec. 7, 1962.	B8593	1962-12-07	RE467989	1990-02-26	Chicago Tribune Company|PCW						
					The New republic.  Vol. 147, no. 24, Dec. 15, 1962.	B8743	1962-12-07	RE477216	1990-04-09	New Republic, Inc.|PCW						
					American journal of physics.  Vol. 30, no. 12, Jan. 1962.	B8762	1962-12-07	RE502314	1990-11-28	American Institute of Physics|PCW						
					The Wall Street journal index (monthly)  Nov. 1962.	B8819	1962-12-07	RE523561	1990-12-31	Dow Jones & Company, Inc.|PCW						
					Highlights for children.  Vol. 18, no. 1, Jan. 1963.	B8925	1962-12-07	RE470536	1990-02-01	Highlights for Children, Inc.|PCW						
					Ellery Queen's mystery magazine.  Vol. 41, no. 2, Feb. 1963.	B8929	1962-12-07	RE470452	1990-01-16	Davis Publications, Inc.|PCW						
				Patricia Highsmith.	The Gracious, pleasant life of Mrs. Afton.	B8929	1962-12-07	RE508899	1990-12-31	Patricia Highsmith|A						
					Poetry.  Vol. 101, no. 3, Dec. 1962.	B9057	1962-12-07	RE501664	1990-12-17	Modern Poetry Association|PCW						
					Moody's bond record.  Vol. 29, no. 12.	B9153	1962-12-07	RE480292	1990-06-13	Moody's Investors Service, Inc.|PWH						
					Christian Science sentinel.  Vol. 65, no. 2, Jan. 12, 1963.	B9196	1962-12-07	RE465258	1990-01-08	Christian Science Publishing Society|PWH						
					The Physical review.  Vol. 128, no. 4, Nov. 15, 1962.	B9845	1962-12-07	RE502316	1990-11-28	American Institute of Physics|PCW						
					Nursing outlook.  Vol. 10, no. 12, Dec. 1962.	B10004	1962-12-07	RE506283	1990-12-31	American Journal of Nursing Company|PCW						
					Trains.  Vol. 23, no. 3, Jan. 1963.	B10240	1962-12-07	RE496517	1990-11-19	Kalmbach Publishing Company|PCW						
					Christian Science herold.|The Herald of Christian Science.  Vol. 34, no. 1, Jan.-Mar. 1963.	B11479	1962-12-07	RE465272	1990-01-08	Christian Science Publishing Society|PWH						
					Atlantic reporter, second series.  Vol. 185, no. 2, Dec. 8, 1962.	B11495	1962-12-07	RE485749	1990-08-07	West Publishing Company|PWH						
					Index, synopsis, key number character and syllabi in New Jersey reports and New Jersey Superior Court reports.  Vol. 77, no. 47, Dec. 7, 1962.	B11500	1962-12-07	RE489530	1990-07-17	West Publishing Company|PWH						
					Southern reporter, second series.  Vol. 146, no. 2, Dec. 6, 1962.	B11508	1962-12-07	RE489537	1990-07-17	West Publishing Company|PWH						
					West's California reporter.  Vol. 25, no. 7 & v. 26, no. 1, Dec. 10, 1962.	B11510	1962-12-07	RE485751	1990-08-07	West Publishing Company|PWH						
				Lewis Mumford.	Megalopolis as anti-city.	B12007	1962-12-07	RE511366	1990-12-20	Lewis Mumford|A						
					Bentara Christian Science.|The Herald of Christian Science.  Vol. 2, no. 1, Jan.-Mar. 1963.	B12200	1962-12-07	RE465273	1990-01-08	Christian Science Publishing Society|PWH						
					Christian Science herold.|The Herald of Christian Science.  Vol. 34, no. 1, Jan.-Mar. 1963.	B12201	1962-12-07	RE465274	1990-01-08	Christian Science Publishing Society|PWH						
					The Herald of Christian Science.  Vol. 2, no. 1, Jan.-Mar. 1963.	B12203	1962-12-07	RE465276	1990-01-08	Christian Science Publishing Society|PWH						
					O Arauto da Christian Science.|The Herald of Christian Science.  Vol. 13, no. 1, Jan.-Mar. 1963.	B12204	1962-12-07	RE465277	1990-01-08	Christian Science Publishing Society|PWH						
