entry_id	volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
be80231f-8d9e-56fb-aa86-097d965cbfe3	27	1A	1	150	MAXWELL, L. E.	Born crucified.		A185980	1945-02-02	R543155	1972-12-27	Moody Bible Institute of Chicago|PWH						MAXWELL, L. E. Born crucified. © 2Feb45; A185980. Moody Bible Institute of Chicago (PWH); 27Dec72; R543155.
3b5f46ad-e941-5757-8627-acb5387a00ea	27	1A	1	150	MAYER, FRED EMANUEL.	American churches, beliefs and practices.		AA5709	1946-02-20	R547129	1973-03-05	Concordia Pub. House|PWH						MAYER, FRED EMANUEL. American churches, beliefs and practices. © 20Feb46; AA5709. Concordia Pub. House (PWH); 5Mar73; R547129.
5e194d00-6d7c-572b-8088-9ce6cf0f7a0b	27	1A	1	150	MAYNARD, THEODORE.	Mystic in motley: the life of St. Philip Neri.		A2398	1946-03-29	R552361	1973-05-16	Kathleen Maynard|W						MAYNARD, THEODORE. Mystic in motley: the life of St. Philip Neri. © 29Mar46; A2398. Kathleen Maynard (W); 16May73; R552361.
50366075-dfcf-50c9-bf6a-a6562b311e64	27	1A	1	150	MAYNARD, THEODORE.	Pillars of the church.		A190053	1945-09-26	R550984	1973-04-26	Theodore Maynard|A						MAYNARD, THEODORE. Pillars of the church. © 26Sep45; A190053. Theodore Maynard (A); 26Apr73; R550984.
b4e02d7c-ee02-57f7-9697-502b4f009c90	27	1A	1	150	MELLOR, WILLIAM BANCROFT.	Patton: fighting man.		A959	1946-01-18	R550601	1973-04-13	William Bancroft Mellor|A						MELLOR, WILLIAM BANCROFT. Patton: fighting man. © 18Jan46; A959. William Bancroft Mellor (A); 13Apr73; R550601.
81085e2d-50ec-5e84-a915-71b359cee61d	27	1A	1	150	MELVILLE, WARD.	Melville collection of the paintings of William Sidney Mount.		AA489604	1945-06-01	R552291	1973-05-14	Ward Melville|A						MELVILLE, WARD. Melville collection of the paintings of William Sidney Mount. © 1Jun45; AA489604. Ward Melville (A); 14May73; R552291.
fc991e91-7e91-5f6c-b482-ee06c1fe8918	27	1A	1	150	MENCKEN, HENRY LOUIS.	Tale of a traveller. (In The New Yorker, Oct. 20, 1945)		B695025	1945-10-18	R544379	1973-01-22	Mercantile-Safe Deposit & Trust Co.|E						MENCKEN, HENRY LOUIS. Tale of a traveller. (In The New Yorker, Oct. 20, 1945) © 18Oct45; B695025. Mercantile-Safe Deposit & Trust Co. (E); 22Jan73; R544379.
636535f9-1458-59ea-a121-b335d25527f7	27	1A	1	150	MENCKEN, HENRY LOUIS.	Why I am not a book collector. (In For loving a book)		A123	1945-12-22	R544378	1973-01-22	Mercantile-Safe Deposit & Trust Co.|E						MENCKEN, HENRY LOUIS. Why I am not a book collector. (In For loving a book) © 22Dec45; A123. Mercantile-Safe Deposit & Trust Co. (E); 22Jan73; R544378.
bad6f709-05fe-5c1a-ae5e-6222fb8876a1	27	1A	1	151	MERGENDAHL, CHARLES.	Colin and the big stick. (In The American magazine, Jan. 1946)		B701478	1945-12-04	R554505	1973-06-27	Dabny Malone|C						MERGENDAHL, CHARLES. Colin and the big stick. (In The American magazine, Jan. 1946) © 4Dec45; B701478. Dabny Malone (C); 27Jun73; R554505.
ff9a9220-cfc8-50ce-9885-02b8f6ab30a6	27	1A	1	151	MERGENDAHL, CHARLES.	Thanksgiving. (In Hearst's international-cosmopolitan, Nov. 1945)		B698560	1945-10-31	R554503	1973-06-27	Dabny Malone|C						MERGENDAHL, CHARLES. Thanksgiving. (In Hearst's international-cosmopolitan, Nov. 1945) © 31Oct45; B698560. Dabny Malone (C); 27Jun73; R554503.
213343a5-cdac-511a-9afc-dab89a4d3f85	27	1A	1	151	MERO, LEE.	The life of Jesus in pictures, by Lee Mero. Text by John Peterson.		AA493712	1945-09-15	R548233	1973-03-19	Lee Mero|A						MERO, LEE. The life of Jesus in pictures, by Lee Mero. Text by John Peterson. © 15Sep45; AA493712. Lee Mero (A); 19Mar73; R548233.
5a5d24cd-a9ea-5695-b58c-b4ed91cf38d0	27	1A	1	151	MERRIAM, CHARLES E.	Systematic politics.		A189564	1945-08-27	R544669	1973-01-22	Charles J. Merriam & Robert E. Merriam|C						MERRIAM, CHARLES E. Systematic politics. © 27Aug45; A189564. Charles J. Merriam & Robert E. Merriam (C); 22Jan73; R544669.
8ef9efe8-9995-5824-bfc7-01c954976a5f	27	1A	1	151	MERSEREAU, JOHN.	The corpse comes ashore. NM: abridgement.		AA480067	1945-03-31	R545339	1973-01-30	Magazine Management Co., Inc.|PWH						MERSEREAU, JOHN. The corpse comes ashore. NM: abridgement. © 31Mar45; AA480067. Magazine Management Co., Inc. (PWH); 30Jan73; R545339.
83d1522a-d1fe-5fd7-acdc-bc4498f965bf	27	1A	1	151	METZ, HAROLD W.	Labor policy of the Federal Government.		A191651	1945-11-13	R550813	1973-04-20	Brookings Institution|PWH						METZ, HAROLD W. Labor policy of the Federal Government. © 13Nov45; A191651. Brookings Institution (PWH); 20Apr73; R550813.
c2dbca21-7ef8-5311-a5d8-fe8f655837c8	27	1A	1	151	MEYER, ARTHUR.	Heart beats.		A188656	1945-07-11	R544940	1973-02-01	Arthur Meyer|A						MEYER, ARTHUR. Heart beats. © 11Jul45; A188656. Arthur Meyer (A); 1Feb73; R544940.
a565a0b6-deca-546d-b151-fec8879f86ed	27	1A	1	151	MEYER, DICKEY.	How planes are made. Drawings by Jeanne Bendick. Prepared by Aviation Research Associates. Norman V. Carlisle, editor.		A190027	1945-09-12	R542234	1972-12-20	Aviation Research Associates|PWH						MEYER, DICKEY. How planes are made. Drawings by Jeanne Bendick. Prepared by Aviation Research Associates. Norman V. Carlisle, editor. © 12Sep45; A190027. Aviation Research Associates (PWH); 20Dec72; R542234.
531a1244-7cde-5ab6-ac0e-6d0bb076702e	27	1A	1	152	MICHAUX, HENRI.	Epreuves, exorcismes, 1940-1944.		AF1272	1945-12-30	R546212	1973-02-09	Henri Michaux|A						MICHAUX, HENRI. Epreuves, exorcismes, 1940-1944. © 30Dec45; AF1272. Henri Michaux (A); 9Feb73; R546212.
03865726-3b85-59cb-9698-6ea0f9c45995	27	1A	1	152		MICHIGAN DIGEST. 1836 to date. Vol. 14.		A190351	1945-09-29	R544236	1973-01-15	West Pub. Co.|PWH						MICHIGAN DIGEST. 1836 to date. © West Pub. Co. (PWH) Vol. 14. © 29Sep45; A190351. 15Jan73; R544236.
ed0597e1-613f-590e-93da-737f04383f2d	27	1A	1	152		MICHIGAN DIGEST. Vol.1-16, 1945 cumulative annual pocket part.		AA499302	1945-11-14	R546015	1973-02-26	West Pub. Co.|PWH						MICHIGAN DIGEST. Vol.1-16, 1945 cumulative annual pocket part. © 14Nov45; AA499302. West Pub. Co. (PWH); 26Feb73; R546015.
5a5648bc-5727-5a41-a8fb-bc28fc766c42	27	1A	1	152		MICHIGAN REPORTER. 16-18 N.W.2d.		A190349	1945-09-21	R544234	1973-01-15	West Pub. Co.|PWH						MICHIGAN REPORTER. © West Pub. Co. (PWH) 16-18 N.W.2d. © 21Sep45; A190349. 15Jan73; R544234.
6b1fe7f0-d57d-5f7b-b3bb-61012b647fac	27	1A	1	152	MIDDLEMISS, ROSS R.	Analytic geometry.		A190062	1945-09-24	R543078	1973-01-04	Ross R. Middlemiss|A						MIDDLEMISS, ROSS R. Analytic geometry. © 24Sep45; A190062. Ross R. Middlemiss (A); 4Jan73; R543078.
4f9d7c71-0772-5709-9753-c161acb0d466	27	1A	1	152	MIDDLETON, DON.	Roy Rogers and the Gopher Creek gunman. Illustrated by Erwin L. Hess. Authorized ed.		A191585	1945-11-09	R547047	1973-02-26	Whitman Pub. Co.|PWH						MIDDLETON, DON. Roy Rogers and the Gopher Creek gunman. Illustrated by Erwin L. Hess. Authorized ed. © 9Nov45; A191585. Whitman Pub. Co. (PWH); 26Feb73; R547047.
fd15845a-e522-5064-8021-94232725a9c8	27	1A	1	152	MID-STATES INDUSTRIAL CORP.	Catalog no. 45.		A2759	1946-04-15	R554376	1973-07-05	Weinberg & McKee, Inc.|PWH						MID-STATES INDUSTRIAL CORP. Catalog no. 45. © 15Apr46; A2759. Weinberg & McKee, Inc. (PWH); 5Jul73; R554376.
562c969e-a9f5-5c0b-be5e-0abed9f907ec	27	1A	1	152	MIERS, EARL SCHENCK.	The ivy years.		A188791	1945-06-15	R542558	1973-01-08	Starling Miers|Mrs. Earl Schenck|||W						MIERS, EARL SCHENCK. The ivy years. © 15Jun45; A188791. Starling Miers (Mrs. Earl Schenck) (W); 8Jan73; R542558.
704607fa-c505-594b-823f-e5cd151071d5	27	1A	1	152	MILLAR, GEORGE.	Waiting in the night; a story of the Maquis, told by one of its leaders.		AI-28969	1945-04-30	R547601	1973-03-05	10Jan46, A462|entered under British proclamation of 10Mar44||George Millar|A						MILLAR, GEORGE. Waiting in the night; a story of the Maquis, told by one of its leaders. © 30Apr45, AI-28969; 10Jan46, A462 (entered under British proclamation of 10Mar44). George Millar (A); 5Mar73; R547601.
f76ec9fa-c847-5842-bca2-4fff3ac13495	27	1A	1	153	MILLAR, GEORGE REID.	Horned pigeon.		AI-107	1946-01-21	R553049	1973-06-01	George Millar|A						MILLAR, GEORGE REID. Horned pigeon. © 21Jan46, AI-107; 23May46, A4226. George Millar (A); 1Jun73; R553049.
f76ec9fa-c847-5842-bca2-4fff3ac13495	27	1A	1	153	MILLAR, GEORGE REID.	Horned pigeon.		A4226	1946-05-23	R553049	1973-06-01	George Millar|A						MILLAR, GEORGE REID. Horned pigeon. © 21Jan46, AI-107; 23May46, A4226. George Millar (A); 1Jun73; R553049.
73313a72-8dc1-527c-af0d-3fe75c224604	27	1A	1	153	MILLEN, NINA.	The adventure log, by Nina Millen & Hazel Orton.		AA486823	1945-05-17	R549872	1973-04-09	United Church Press|PWH						MILLEN, NINA. The adventure log, by Nina Millen & Hazel Orton. © 17May45; AA486823. United Church Press (PWH); 9Apr73; R549872.
739d9ac7-c5f0-5326-b326-cbf675039d31	27	1A	1	153	MILLER & STERN SUPPLY CO.	Distributors of industrial, automotive and machine shop supplies, tools, and equipment; catalog no.22.		A1239	1946-02-18	R553868	1973-06-04	Weinberg & McKee, Inc.|PWH						MILLER & STERN SUPPLY CO. Distributors of industrial, automotive and machine shop supplies, tools, and equipment; catalog no.22. © 18Feb46; A1239. Weinberg & McKee, Inc. (PWH); 4Jun73; R553868.
0997384a-a173-5adf-942c-4b244fbf1582	27	1A	1	153	MILLER, BASIL.	Ken saddles up.		A2045	1945-12-18	R547711	1973-03-09	Basil Miller|A						MILLER, BASIL. Ken saddles up. © 18Dec45; A2045. Basil Miller (A); 9Mar73; R547711.
77bfe26c-3690-584f-ba8f-2250804c8077	27	1A	1	153	MILLER, BASIL.	Patty Lou, the flying nurse.		A191598	1945-08-27	R547716	1973-03-09	Basil Miller|A						MILLER, BASIL. Patty Lou, the flying nurse. © 27Aug45; A191598. Basil Miller (A); 9Mar73; R547716.
2faeda0d-6a5b-5cdc-abdb-352fff57c66e	27	1A	1	153	MILLER, FRANCIS TREVELYAN.	General Douglas MacArthur. Introd. by Lowell Thomas. Rev. ed.		A1512	1945-12-29	R553744	1973-05-29	Ann Woodward Miller|W						MILLER, FRANCIS TREVELYAN. General Douglas MacArthur. Introd. by Lowell Thomas. Rev. ed. © 29Dec45; A1512. Ann Woodward Miller (W); 29May73; R553744.
2ac56ac9-fa06-5fea-baa0-69ea3b8c9d73	27	1A	1	153	MILLER, FRANCIS TREVELYAN.	History of World War II.		A190986	1945-10-10	R553745	1973-05-29	Ann Woodward Miller|W						MILLER, FRANCIS TREVELYAN. History of World War II. © 10Oct45; A190986. Ann Woodward Miller (W); 29May73; R553745.
2352bb3c-1bb4-514e-89ce-b064a5ab4ce4	27	1A	1	153	MILLER, HELEN TOPPING.	Wicked sister.		A187065	1945-03-30	R547300	1973-03-05	J. Algernon Hill|E						MILLER, HELEN TOPPING. Wicked sister. © 30Mar45; A187065. J. Algernon Hill (E); 5Mar73; R547300.
272d94ac-68ad-55fd-86ff-8f096b4cd889	27	1A	1	153	MILLER, HENRY.	The air conditioned nightmare. Vol.1.		A192161	1945-12-14	R544727	1973-01-26	Henry Miller|A						MILLER, HENRY. The air conditioned nightmare. Vol.1. © 14Dec45; A192161. Henry Miller (A); 26Jan73; R544727.
6db4b5ed-a346-56f1-9987-e0162d26f8ba	27	1A	1	153	MILLER, HENRY.	Why abstract? By Henry Miller, Hilaire Hiler & William Saroyan.		A189623	1945-08-31	R547053	1973-03-01	Henry Miller|A						MILLER, HENRY. Why abstract? By Henry Miller, Hilaire Hiler & William Saroyan. © 31Aug45; A189623. Henry Miller (A); 1Mar73; R547053.
9a2c2812-cb6f-5544-80dc-18c54a02fd78	27	1A	1	153	MILLER, MERLE.	Island 49.		A187950	1945-05-29	R544415	1973-01-15	Merle Miller|A						MILLER, MERLE. Island 49. © 29May45; A187950. Merle Miller (A); 15Jan73; R544415.
a8bcf959-fefa-5566-9237-81430e37e3fe	27	1A	1	153	MILLER, NORMAN M.	I took the sky road. By Norman M. Miller, as told to Hugh B. Cave.		A188036	1945-05-29	R553045	1973-05-17	Hugh B. Cave|A						MILLER, NORMAN M. I took the sky road. By Norman M. Miller, as told to Hugh B. Cave. © 29May45; A188036. Hugh B. Cave (A); 17May73; R553045.
de6cc0dc-c191-5a83-aca2-5008b96f1a29	27	1A	1	153	MILLER, WILLIAM J.	The wishing well. (In The Milwaukee sentinel, Oct. 17, 1945)		A5-139539	1945-10-17	R547769	1973-03-12	Olive Miller & E. Dorothy Meyers|NK						MILLER, WILLIAM J. The wishing well. (In The Milwaukee sentinel, Oct. 17, 1945) © 17Oct45; A5-139539. Olive Miller & E. Dorothy Meyers (NK); 12Mar73; R547769.
6158bc72-9a02-502e-9696-b09b1bbeddf1	27	1A	1	153	MINER, LEWIS S.	Wild waters.		A4390	1946-06-04	R553968	1973-06-21	Lewis S. Miner|A						MINER, LEWIS S. Wild waters. © 4Jun46; A4390. Lewis S. Miner (A); 21Jun73; R553968.
71c3658f-10f6-5618-aa54-7cd527a87672	27	1A	1	154		MINNESOTA DIGEST. Vol.1-18, cumulative annual pocket part.		AA499301	1945-11-09	R546014	1973-02-26	West Pub. Co.|PWH						MINNESOTA DIGEST. Vol.1-18, cumulative annual pocket part. © 9Nov45; AA499301. West Pub. Co. (PWH); 26Feb73; R546014.
8eb931a4-0a31-5170-8158-3502e2076b05	27	1A	1	154	MINTS, LLOYD W.	A history of banking theory in Great Britain and the United States.		A190427	1945-10-08	R544671	1973-01-22	Lloyd W. Mints|A						MINTS, LLOYD W. A history of banking theory in Great Britain and the United States. © 8Oct45; A190427. Lloyd W. Mints (A); 22Jan73; R544671.
11c319eb-d1a6-501f-a2b6-86124af8c817	27	1A	1	154		MISSISSIPPI DIGEST. Vol. 1-15, 1945 cumulative annual pocket part.		AA491471	1945-08-16	R544249	1973-01-15	West Pub. Co.|PWH						MISSISSIPPI DIGEST. Vol. 1-15, 1945 cumulative annual pocket part. © 16Aug45; AA491471. West Pub. Co. (PWH); 15Jan73; R544249.
5d1b5f77-bf04-59ea-b3ee-0fe6c22f0c07	27	1A	1	154		MISSOURI DECISIONS REPORTED IN SOUTH WESTERN REPORTER, SECOND SERIES. 186-187 S.W.2d.		A190522	1945-10-09	R545970	1973-02-26	West Pub. Co.|PWH						MISSOURI DECISIONS REPORTED IN SOUTH WESTERN REPORTER, SECOND SERIES. © West Pub. Co. (PWH) 186-187 S.W.2d. © 9Oct45; A190522. 26Feb73; R545970.
f5f1db15-6b49-5775-a889-dcecacce24d4	27	1A	1	154		MISSOURI DECISIONS REPORTED IN SOUTH WESTERN REPORTER, SECOND SERIES. 188-189 S.W.2d.		A1822	1946-02-27	R549368	1973-04-05	West Pub. Co.|PWH						MISSOURI DECISIONS REPORTED IN SOUTH WESTERN REPORTER, SECOND SERIES. © West Pub. Co. (PWH) 188-189 S.W.2d. © 27Feb46; A1822. 5Apr73; R549368.
0621273e-9d12-5ad3-8ec5-c9ed38a0760e	27	1A	1	154		MISSOURI DIGEST. Vol. 1-31, 1945 cumulative annual pocket part.		AA3299	1946-01-11	R549321	1973-04-05	West Pub. Co.|PWH						MISSOURI DIGEST. Vol. 1-31, 1945 cumulative annual pocket part. © 11Jan46; AA3299. West Pub. Co. (PWH); 5Apr73; R549321.
c1bccede-d6a2-5fd2-8e21-83dd08f31c86	27	1A	1	154	MISSOURI. LAWS, STATUTES, ETC.	Missouri revised statutes annotated. Cumulative pamphlet. Mar46.		AA10804	1946-03-29	R549347	1973-04-05	West Pub. Co.|PWH						MISSOURI. LAWS, STATUTES, ETC. Missouri revised statutes annotated. Cumulative pamphlet. © West Pub. Co. (PWH) Mar46. © 29Mar46; AA10804. 5Apr73; R549347.
ac8b5947-8527-5ca8-8f03-bfeda2f74d0c	27	1A	1	154	MISSOURI. LAWS, STATUTES, ETC.	Missouri revised statutes annotated. Vol. 1-32. 1945 cumulative annual pocket part. Appl. authors; West Pub. Co. & Vernon Law Book Co.		AA500293	1945-11-28	R546023	1973-02-26	West Pub. Co.|PWH						MISSOURI. LAWS, STATUTES, ETC. Missouri revised statutes annotated. Vol. 1-32. 1945 cumulative annual pocket part. Appl. authors; West Pub. Co. & Vernon Law Book Co. © 28Nov45; AA500293. West Pub. Co. (PWH); 26Feb73; R546023.
5c77472f-4368-52a6-8ad8-6198e234697f	27	1A	1	154	MITCHELL, LUCY SPRAGUE.	The new house in the forest. Pictures by Eloise Wilkin.		A1876	1946-03-16	R548206	1973-03-23	Western Pub. Co., Inc.|PWH						MITCHELL, LUCY SPRAGUE. The new house in the forest. Pictures by Eloise Wilkin. © 16Mar46; A1876. Western Pub. Co., Inc. (PWH); 23Mar73; R548206.
0285094f-6e65-5313-9fdb-28ab6ed11c85	27	1A	1	154	MITCHELL, LUCY SPRAGUE.	The taxi that hurried, by Lucy Sprague-Mitchell, Irma Simonton Black & Jessie Stanton. Pictures by Tibor Gergely.		A1877	1946-03-16	R548207	1973-03-23	Western Pub. Co., Inc.|PWH						MITCHELL, LUCY SPRAGUE. The taxi that hurried, by Lucy Sprague-Mitchell, Irma Simonton Black & Jessie Stanton. Pictures by Tibor Gergely. © 16Mar46; A1877. Western Pub. Co., Inc. (PWH); 23Mar73; R548207.
ba65c704-42fb-58c5-aef0-829bc2085af6	27	1A	1	154	MITFORD, NANCY.	The pursuit of love. U.S. ed. pub. 8Jan46, A3304.		AI-91	1947-12-14	R543139	1973-01-04	Nancy Mitford|A						MITFORD, NANCY. The pursuit of love. U.S. ed. pub. 8Jan46, A3304. © 14Dec47; AI-91. Nancy Mitford (A); 4Jan73; R543139.
1b5d8a3d-f017-5ef3-b81e-ac6e18cf7f64	27	1A	1	154	MITTLER, FRANZ.	Great ballet music: piano solos. Compiled, edited & arranged by France Mittler. NM: compilation, editing & arrangement.		AA484052	1945-05-14	R550935	1973-04-23	Musicord Publications, Inc.|PWH						MITTLER, FRANZ. Great ballet music: piano solos. Compiled, edited & arranged by France Mittler. NM: compilation, editing & arrangement. © 14May45; AA484052. Musicord Publications, Inc. (PWH); 23Apr73; R550935.
b802ada5-5a00-53f7-bae3-d709dc93585f	27	1A	1	154	MOCK, ELIZABETH B.	If you want to build a house. Illustrated by Robert C. Osborn.		A2880	1946-04-12	R554280	1973-06-25	Museum of Modern Art|PWH						MOCK, ELIZABETH B. If you want to build a house. Illustrated by Robert C. Osborn. © 12Apr46; A2880. Museum of Modern Art (PWH); 25Jun73; R554280.
35b02a7f-d6a8-541b-a2af-6e429b9d0c80	27	1A	1	154	MOLIERE, JEAN BAPTISTE POQUELIN.	Comedies of Moliere. Selected, with an introd.: The world of Moliere, by John Gassner.		A14972	1946-01-12	R547598	1973-03-07	Mollie Gassner|W						MOLIERE, JEAN BAPTISTE POQUELIN. Comedies of Moliere. Selected, with an introd.: The world of Moliere, by John Gassner. © 12Jan46; A14972. Mollie Gassner (W); 7Mar73; R547598.
b6a6114d-2d83-58a8-a932-1f63b0d5b973	27	1A	1	155	MOLNAR, FERENC.	Farewell my heart. Translated by Elinor Rice. NM: translation.		A189807	1945-07-06	R543838	1973-01-15	Lili Darvas Molnar|PWH						MOLNAR, FERENC. Farewell my heart. Translated by Elinor Rice. NM: translation. © 6Jul45; A189807. Lili Darvas Molnar (PWH); 15Jan73; R543838.
745169f8-3260-59c3-a2a3-86fbb0defee7	27	1A	1	155	MONGAN, ELIZABETH.	Fragonard, drawings for Ariosto, by Elizabeth Mongan, Philip Hofer & Jean Seznec.		A191766	1945-12-01	R545425	1973-02-07	Random House. Inc.|PWH						MONGAN, ELIZABETH. Fragonard, drawings for Ariosto, by Elizabeth Mongan, Philip Hofer & Jean Seznec. © 1Dec45; A191766. Random House. Inc. (PWH); 7Feb73; R545425.
725520e5-cf4f-57aa-a292-71980a043972	27	1A	1	155	MONKS, JOHN, JR.	A ribbon and a star: the Third Marines at Bougainville. Drawings by John Falter.		A191138	1945-11-08	R546899	1973-01-29	Holt, Rinehart & Winston, Inc.|PWH of J. Falter						MONKS, JOHN, JR. A ribbon and a star: the Third Marines at Bougainville. Drawings by John Falter. © 8Nov45; A191138. Holt, Rinehart & Winston, Inc. (PWH of J. Falter); 29Jan73; R546899.
63c36251-e20a-53e8-9905-ce775ecfcf36	27	1A	1	155	MONNEROT, JULES.	On meurt les yeux ouverts. Precede de L'heure de Fallandra et suivi de La nuit ne finira pas.		AF1238	1945-12-30	R546211	1973-02-09	Jules Monnerot|A						MONNEROT, JULES. On meurt les yeux ouverts. Precede de L'heure de Fallandra et suivi de La nuit ne finira pas. © 30Dec45; AF1238. Jules Monnerot (A); 9Feb73; R546211.
ef36ef8a-035d-50c4-88f5-c6d58bbbd4f5	27	1A	1	155	MONRO, MARGARET T.	Enjoying the New Testament. With a foreword by Guthbert Lattey, with map.		A187194	1945-04-25	R548020	1973-03-12	Margaret T. Monro|A						MONRO, MARGARET T. Enjoying the New Testament. With a foreword by Guthbert Lattey, with map. © 25Apr45; A187194. Margaret T. Monro (A); 12Mar73; R548020.
c86bcf43-6c21-5aa5-9378-0cac9f9e2ec3	27	1A	1	155	MONROE, MARION.	Basic reading tests to accompany Before we read.		AA9357	1945-12-07	R545623	1973-02-05	Scott, Foresman & Co.|PWH						MONROE, MARION. Basic reading tests to accompany Before we read. © 7Dec45; AA9357. Scott, Foresman & Co. (PWH); 5Feb73; R545623.
1ab6942f-7e34-5b38-b25c-85f30ed42bcc	27	1A	1	155	MONROE, MARION.	Basic reading tests to accompany Friends and neighbors.		AA8782	1946-02-27	R548069	1973-03-21	Scott, Foresman & Co.|PWH						MONROE, MARION. Basic reading tests to accompany Friends and neighbors. © 27Feb46; AA8782. Scott, Foresman & Co. (PWH); 21Mar73; R548069.
3bc8797b-df1a-533d-9a32-93e0f5475100	27	1A	1	155	MONROE, MARION.	Basic reading tests to accompany Fun with Dick and Jane.		AA9358	1945-12-07	R545624	1973-02-05	Scott, Foresman & Co.|PWH						MONROE, MARION. Basic reading tests to accompany Fun with Dick and Jane. © 7Dec45; AA9358. Scott, Foresman & Co. (PWH); 5Feb73; R545624.
3e2900ac-e6aa-55d2-8f18-53c0c8714012	27	1A	1	155	MONROE, MARION.	Basic reading tests to accompany More friends and neighbors.		AA19190	1946-04-15	R551695	1973-04-27	Scott, Foresman & Co.|PWH						MONROE, MARION. Basic reading tests to accompany More friends and neighbors. © 15Apr46; AA19190. Scott, Foresman & Co. (PWH); 27Apr73; R551695.
5f55a763-2db2-5f71-8cc2-aee88c90156d	27	1A	1	155	MONROE, MARION.	Basic reading tests to accompany Our new friends.		AA9360	1945-12-07	R545626	1973-02-05	Scott, Foresman & Co.|PWH						MONROE, MARION. Basic reading tests to accompany Our new friends. © 7Dec45; AA9360. Scott, Foresman & Co. (PWH); 5Feb73; R545626.
6d2c21d7-64d9-5140-966f-cc9c243efcc3	27	1A	1	155	MONROE, MARION.	Basic reading tests to accompany We look and see, we work and play, we come and go.		AA9359	1945-12-07	R545625	1973-02-05	Scott, Foresman & Co.|PWH						MONROE, MARION. Basic reading tests to accompany We look and see, we work and play, we come and go. © 7Dec45; AA9359. Scott, Foresman & Co. (PWH); 5Feb73; R545625.
b3e5eb17-e652-50b8-83d4-8c7eeef2615a	27	1A	1	155		MONTANA DIGEST. Vol. 1-10, 1946 cumulative annual pocket part.		AA7191	1946-02-22	R549335	1973-04-05	West Pub. Co. & Bancroft-Whitney Co.|PWH						MONTANA DIGEST. Vol. 1-10, 1946 cumulative annual pocket part. © 22Feb46; AA7191. West Pub. Co. & Bancroft-Whitney Co. (PWH); 5Apr73; R549335.
149b4866-dc45-5eb5-bd98-9219ca3e0f4f	27	1A	1	155	MONTGOMERY & CRAWFORD, INC.	Industrial supplies; catalog B. Golden anniversary ed., 1896-1946.		A3353	1946-06-08	R553874	1973-06-11	Weinberg & McKee, Inc.|PWH						MONTGOMERY & CRAWFORD, INC. Industrial supplies; catalog B. Golden anniversary ed., 1896-1946. © 8Jun46; A3353. Weinberg & McKee, Inc. (PWH); 11Jun73; R553874.
c9bfcfd2-c77d-53d3-9691-34bea73df5da	27	1A	1	156	MONTGOMERY, RUTHERFORD G.	Thunderboats, ho! Illus. by E. Franklin Wittmack.		A185853	1945-02-01	R544476	1973-01-18	Rutherford G. Montgomery|A						MONTGOMERY, RUTHERFORD G. Thunderboats, ho! Illus. by E. Franklin Wittmack. © 1Feb45; A185853. Rutherford G. Montgomery (A); 18Jan73; R544476.
056d6f51-96c9-5297-869a-fb8cbbe551f6	27	1A	1	156	MOORE, JOHN BASSETT.	The collected papers of John Bassett Moore. Vol. 1-7.		A187594	1945-04-10	R550729	1973-04-09	Edgar Stillman|E						MOORE, JOHN BASSETT. The collected papers of John Bassett Moore. Vol. 1-7. © 10Apr45; A187594. Edgar Stillman (E); 9Apr73; R550729.
bfdb53e0-c263-59b5-a146-96b6a83c42d9	27	1A	1	156	MOQUIN, ELIZABETH S.	The story of the Charter Oak of Hartford. Illus. by Clarence Hansen.		AA483598	1945-05-17	R547807	1973-03-13	Elizabeth S. Moquin|A						MOQUIN, ELIZABETH S. The story of the Charter Oak of Hartford. Illus. by Clarence Hansen. © 17May45; AA483598. Elizabeth S. Moquin (A); 13Mar73; R547807.
